,diff_rmse,diff_tau,aug_ind
387,-0.0008416304241808947,0.0,"(68562, 91600)"
287,0.0010389051000506966,0.0,"(77482, 74622)"
392,0.0003723418715151916,0.0,"(22311, 77951)"
271,0.0004869653251522721,0.0,"(29623, 35401)"
269,0.0021047261106594273,0.0,"(55548, 64984)"
266,0.0009470693598898072,0.0,"(55166, 60198)"
257,-0.00025571731723469937,0.0,"(68099, 55979)"
2,0.00035809926128288483,0.0,"(66169, 24737)"
104,0.0007555457377303731,0.0,"(68476, 5251)"
220,0.0005732230605177413,0.0,"(58289, 60826)"
59,-2.07256382728227e-06,0.0,"(98481, 9041)"
316,0.00038778465597338885,0.0,"(9306, 33201)"
251,-0.00017999985231606508,0.0,"(42891, 61584)"
249,0.00040345436063898843,0.0,"(40322, 96665)"
245,0.00026367990870715396,0.0,"(63420, 59361)"
236,0.0003169690281170645,0.0,"(16609, 21629)"
232,3.810081431512846e-05,0.0,"(1664, 84156)"
109,0.0007998334412790686,0.0,"(64775, 20825)"
112,1.9702219448664016e-05,0.0,"(3091, 79617)"
121,-1.7296124042914807e-05,0.0,"(42744, 35773)"
341,0.0006528919845637526,0.0,"(1176, 25570)"
32,0.00020913801783931096,0.0,"(86073, 22353)"
273,0.0014991530056772395,0.0,"(34518, 92635)"
196,0.0014267626442735215,0.0,"(18098, 18425)"
199,6.918795360186247e-05,0.0,"(27885, 31403)"
202,0.0004993853245826019,0.0,"(82635, 95831)"
203,0.0017424177027826615,0.0,"(48969, 99337)"
256,0.0011988283166007863,0.0,"(93859, 50860)"
212,-0.00045871867576868786,0.0,"(59360, 88403)"
214,0.0005962753096438456,0.0,"(18747, 74335)"
89,0.003852834334635985,0.0,"(22700, 90105)"
217,0.0003079921958810683,0.0,"(32062, 98419)"
259,0.0006296556199796577,0.0,"(41682, 98725)"
182,0.00014695082619461952,0.0,"(44453, 70293)"
234,0.0015856194754197972,0.0,"(81129, 63044)"
180,0.0015884395189776912,0.0,"(98636, 63311)"
261,-0.0005246414230914154,0.0,"(36330, 38535)"
176,-0.0002034803244976846,0.0,"(77720, 26118)"
241,6.065992766307593e-05,0.0,"(69341, 65303)"
242,-8.631636289016531e-05,0.0,"(65231, 80485)"
244,0.0025972246246781794,0.0,"(32903, 12396)"
245,0.0005124126140778618,0.0,"(99479, 48416)"
247,0.00955673042925509,0.0,"(51694, 81941)"
77,0.00100391949662898,0.0,"(440, 21700)"
268,5.318689408459476e-05,0.0,"(63552, 15242)"
253,0.0033813067723822976,0.0,"(1860, 485)"
257,0.002581258747752113,0.0,"(66886, 78645)"
259,1.9831196120645433e-05,0.0,"(50582, 87596)"
264,0.00019850044476393824,0.0,"(74727, 86028)"
265,-0.00034723783512177753,0.0,"(68079, 33326)"
195,0.0005262680001444364,0.0,"(98203, 51792)"
183,8.925351325084208e-05,0.0,"(15506, 99319)"
178,0.0022914459585819114,0.0,"(38329, 1546)"
150,5.6793782934772e-05,0.0,"(1960, 80241)"
125,0.00308791223204527,0.0,"(83641, 28033)"
118,0.0016705238324316307,0.0,"(60276, 13605)"
238,0.00046739565707831776,0.0,"(44840, 83782)"
132,0.0018184015775250806,0.0,"(5497, 63864)"
231,0.0036962080199383074,0.0,"(12702, 88926)"
134,0.00017435291159176303,0.0,"(26835, 92056)"
116,0.0012287674429731221,0.0,"(22201, 90541)"
241,0.0010635114867851292,0.0,"(21299, 16436)"
243,0.0001958936836753966,0.0,"(97250, 82790)"
145,0.001114905144765005,0.0,"(21749, 6044)"
147,0.0033313997180880184,0.0,"(2390, 86982)"
148,0.001391700641624527,0.0,"(56546, 55464)"
153,0.0024884106512237936,0.0,"(39862, 84107)"
98,0.0013535161238693583,0.0,"(59848, 17982)"
155,-0.0002628965619664303,0.0,"(37060, 74322)"
220,0.0035515749536225716,0.0,"(74499, 24294)"
108,0.0016975446371556013,0.0,"(39843, 62813)"
161,0.0011844490837347454,0.0,"(86166, 1055)"
107,0.0013735307381319561,0.0,"(96230, 60811)"
105,-0.00040468902833412645,0.0,"(52573, 90458)"
167,0.00015880307850957287,0.0,"(37716, 89830)"
103,0.0007539367557160559,0.0,"(36432, 28065)"
101,-0.0004076476562965281,0.0,"(97325, 67067)"
168,0.0022220878374737407,0.0,"(10836, 38326)"
173,0.0002356950618961351,0.0,"(19892, 39579)"
175,0.0002638993016971791,0.0,"(37316, 50073)"
162,-3.579671026371356e-05,0.0,"(75996, 33888)"
275,0.001930282907293579,0.0,"(40982, 10171)"
31,5.850086983888447e-05,0.0,"(8137, 47837)"
67,0.0006016379420122064,0.0,"(87576, 37092)"
123,-0.00017160966686821655,0.0,"(7527, 97986)"
346,-0.00021247738270482874,0.0,"(89861, 44706)"
299,0.0036009938893810656,0.0,"(56614, 75085)"
358,0.0019290420197090319,0.0,"(68306, 62338)"
363,0.0032990914676023775,0.0,"(7830, 15838)"
369,-7.92724063246597e-05,0.0,"(62325, 86209)"
373,0.0011182884549859884,0.0,"(78551, 24429)"
381,0.0013440479436121755,0.0,"(19511, 42228)"
386,0.00019144558978773096,0.0,"(75784, 91308)"
111,0.007558074788227315,0.0,"(63254, 90003)"
392,0.0017008899594643523,0.0,"(31523, 65263)"
395,0.001320823118088288,0.0,"(31982, 84155)"
1,0.0323281183157926,0.0,"(33330, 46056)"
0,0.00020388633700760272,0.0,"(55907, 3285)"
1,0.0011909284815525,0.0,"(35073, 87790)"
14,0.0005287781327819874,0.0,"(57387, 28979)"
2,0.00033505627713587005,0.0,"(31788, 26148)"
12,0.002148456201439247,0.0,"(56997, 30969)"
105,0.0009976180698224868,0.0,"(25247, 95075)"
104,9.22625135124644e-05,0.0,"(22136, 19728)"
100,0.001206184689719919,0.0,"(19737, 40527)"
10,1.904681234646266e-05,0.0,"(5310, 20687)"
306,0.0011092101880952887,0.0,"(581, 83175)"
10,0.005757104778023853,0.0,"(96704, 49325)"
16,-9.852944254212792e-05,0.0,"(45639, 93610)"
24,0.00033632595988281055,0.0,"(60640, 13364)"
26,0.0005568263597872658,0.0,"(44517, 32489)"
338,9.018057559526116e-05,0.0,"(72360, 95470)"
337,0.00039095752507120607,0.0,"(2378, 80304)"
34,0.00038047475099001193,0.0,"(63788, 27205)"
307,0.0032543628463050644,0.0,"(86935, 59710)"
276,0.000990602544868019,0.0,"(8809, 6294)"
279,0.0012574133149862998,0.0,"(5790, 59086)"
282,0.0013838031362755632,0.0,"(7134, 30668)"
283,0.006421014531010183,0.0,"(86494, 2885)"
158,0.005552850320690278,0.0,"(23068, 67847)"
61,0.0010922916224166968,0.0,"(86637, 55125)"
289,0.00420438719088273,0.0,"(21994, 58451)"
60,0.0007298256628499311,0.0,"(97033, 43022)"
291,0.0003001204528811363,0.0,"(67478, 55677)"
294,-0.0001349396602427222,0.0,"(5574, 11573)"
295,0.001155225834647916,0.0,"(92009, 33122)"
299,0.0013973748082582726,0.0,"(62345, 44294)"
52,-0.0006559407170954323,0.0,"(50446, 16759)"
335,0.0007542171092002892,0.0,"(62877, 55254)"
149,0.000783803851939352,0.0,"(29854, 53173)"
50,0.002636115975030273,0.0,"(87757, 14541)"
311,-1.81493196833582e-05,0.0,"(61969, 22225)"
313,9.290540596512686e-05,0.0,"(56456, 30022)"
146,0.0003754305479535258,0.0,"(44320, 60994)"
321,0.0022554623449032307,0.0,"(53713, 85575)"
322,8.813744309027483e-05,0.0,"(98413, 68026)"
288,0.00034509955415226723,0.0,"(39102, 26567)"
329,0.0007929773984479138,0.0,"(30061, 56909)"
39,0.0002405472363301575,0.0,"(82836, 4499)"
331,0.0013487588735175415,0.0,"(40885, 39964)"
332,0.0019453564721564898,0.0,"(62989, 56253)"
190,0.0032989392021703923,0.0,"(40542, 95601)"
356,0.0010235001070160732,0.0,"(62210, 55677)"
362,-0.00011417813395322995,0.0,"(62988, 93236)"
260,0.014092302290948905,0.0,"(6985, 46761)"
289,0.0008254853410470941,0.0,"(49627, 89855)"
291,0.0005761867465086112,0.0,"(69335, 28784)"
298,0.0004444131350636038,0.0,"(92822, 50174)"
265,0.002946193784388068,0.0,"(36054, 227)"
264,0.001067317629552006,0.0,"(21523, 52264)"
302,0.0006094073795938904,0.0,"(77784, 71887)"
256,0.0010312668821345072,0.0,"(75292, 22485)"
281,0.0030334990787092564,0.0,"(2243, 62428)"
254,0.0288584078136378,0.0,"(52706, 17455)"
314,0.00011685004779998787,0.0,"(66110, 83142)"
316,0.000482873791647076,0.0,"(48606, 1082)"
248,0.0041194184217049346,0.0,"(77267, 14897)"
247,-0.00022970206726929954,0.0,"(78178, 28068)"
318,0.0010771697068803487,0.0,"(27036, 85724)"
277,0.004862123907884486,0.0,"(32846, 3370)"
284,0.004223627958214654,0.0,"(69341, 58540)"
332,0.003698794513033621,0.0,"(17345, 18257)"
266,4.102413828885321e-05,0.0,"(23744, 33908)"
314,0.006608946981146335,0.0,"(24696, 15167)"
313,0.0006072378269004752,0.0,"(96692, 60300)"
356,0.0007094712869399611,0.0,"(82702, 62710)"
311,-0.00010177916885198424,0.0,"(5546, 22948)"
262,0.0011505984494371846,0.0,"(77941, 37548)"
309,0.0020728735623881667,0.0,"(77673, 73706)"
302,-0.0002662917397032172,0.0,"(59552, 76854)"
286,0.0013029055705647274,0.0,"(32586, 52360)"
300,0.002360513673030279,0.0,"(4187, 84282)"
294,0.003236142196488989,0.0,"(58269, 82069)"
291,0.006458702196742994,0.0,"(50714, 36334)"
277,0.003142984556177175,0.0,"(87628, 78102)"
278,-9.086261516477734e-05,0.0,"(66890, 65892)"
279,0.0021772908284315717,0.0,"(72081, 62180)"
322,-2.7581341110971547e-05,0.0,"(45523, 44229)"
335,-0.00012307354007898286,0.0,"(50945, 92591)"
2,0.0006259612049701879,0.0,"(40630, 36683)"
162,-0.00022227717725556428,0.0,"(14059, 17210)"
370,-0.00019492830370609893,0.0,"(62836, 75100)"
180,0.004434744696250159,0.0,"(72961, 89371)"
172,0.0019301813978942484,0.0,"(52757, 34570)"
169,0.0004782079388468141,0.0,"(87255, 59525)"
167,0.01747030772665406,0.0,"(75118, 36054)"
379,4.453583202279621e-05,0.0,"(5787, 79723)"
161,0.003245600556509576,0.0,"(65096, 60620)"
363,0.0016662310962542448,0.0,"(19260, 84021)"
157,0.0016096064341941108,0.0,"(49840, 38462)"
154,0.00011628131554208831,0.0,"(5683, 64886)"
151,0.00021876535805165354,0.0,"(10395, 97030)"
392,0.000583162523158709,0.0,"(50435, 89572)"
393,0.0014651054231426819,0.0,"(11937, 61163)"
144,0.00047383882067114635,0.0,"(31317, 16973)"
184,0.002491301960077491,0.0,"(82913, 67017)"
198,0.004294920148469744,0.0,"(80003, 9464)"
234,-0.00013032117800029774,0.0,"(41048, 27231)"
224,7.664297353410232e-05,0.0,"(70950, 71676)"
233,-0.00028464350391224635,0.0,"(83570, 14072)"
232,0.004534411140463768,0.0,"(17774, 86442)"
231,0.0008953881899188831,0.0,"(41397, 50151)"
229,-0.0001384037791896109,0.0,"(21286, 69112)"
226,0.00017561390019785184,0.0,"(14594, 44155)"
225,0.005360167668396254,0.0,"(90790, 45542)"
220,0.007994808746924764,0.0,"(82874, 73578)"
199,0.008092034403675785,0.0,"(78607, 76517)"
217,0.002212870297693015,0.0,"(91419, 23135)"
215,0.003582788230695716,0.0,"(55539, 89576)"
212,0.008119068695787074,0.0,"(44359, 5781)"
207,0.0023979588579415567,0.0,"(10119, 62190)"
202,0.013518681348805489,0.0,"(51700, 15117)"
200,0.006118737440711425,0.0,"(62054, 58184)"
319,0.016490505540823958,0.0,"(48604, 14307)"
320,0.0008863535302282566,0.0,"(13494, 54072)"
322,3.8539165826939614e-05,0.0,"(42835, 69807)"
49,-0.0005696245130063782,0.0,"(64682, 49718)"
116,-5.558042605641189e-05,0.0,"(6789, 15278)"
119,0.00044964985936499224,0.0,"(33696, 34882)"
121,0.0009000606388655796,0.0,"(19847, 45449)"
127,0.0002751452174814817,0.0,"(78123, 33481)"
57,-0.0005697976391109139,0.0,"(54099, 96826)"
53,0.003163196425283843,0.0,"(38460, 22978)"
142,0.0019306131885223898,0.0,"(38066, 1933)"
113,0.0051023036444572956,0.0,"(32542, 43333)"
144,0.00030805773488792876,0.0,"(94254, 21867)"
43,0.0010769164889373462,0.0,"(11488, 30690)"
32,-0.000480332336717737,0.0,"(20924, 55462)"
29,-0.0007020771736149511,0.0,"(18543, 5546)"
28,-0.0007903719140124332,0.0,"(78409, 9433)"
27,0.0012745116609281792,0.0,"(69077, 91575)"
76,-0.0009050638970146685,0.0,"(68040, 35442)"
112,0.0007743091087163978,0.0,"(79355, 76462)"
327,0.00022139275698870864,0.0,"(47976, 11676)"
87,0.0011779247966702544,0.0,"(90633, 80584)"
43,0.000716615701300577,0.0,"(11851, 10586)"
122,0.0005464386414705813,0.0,"(88463, 33086)"
55,-0.00015246888979339457,0.0,"(3158, 23072)"
118,0.00209057418052927,0.0,"(52613, 38859)"
62,0.000997645213290571,0.0,"(15118, 96465)"
105,0.013538258721386587,0.0,"(52178, 52909)"
99,0.012545617227859879,0.0,"(68497, 42391)"
83,0.005772525440624482,0.0,"(67343, 7481)"
89,-0.00012313962763557673,0.0,"(77616, 86883)"
96,-0.00015437539655838162,0.0,"(41587, 4735)"
94,-0.0008055212550907853,0.0,"(60461, 44541)"
101,-0.00025795007511961177,0.0,"(64673, 15597)"
103,0.0012936455767884325,0.0,"(2381, 86480)"
105,0.0002862860303892989,0.0,"(58161, 13017)"
25,0.004759142777212816,0.0,"(66581, 35797)"
21,0.0001224032913689499,0.0,"(17078, 44983)"
14,0.0017559867203254254,0.0,"(18080, 4817)"
347,0.0003812188842551856,0.0,"(97925, 78478)"
364,0.0016552805771178347,0.0,"(67375, 45343)"
233,0.0001066048419333665,0.0,"(81107, 40995)"
359,-0.00015604899047022558,0.0,"(97554, 83227)"
358,-6.416455008900757e-05,0.0,"(26698, 51435)"
353,1.1024175719270835e-05,0.0,"(92840, 25597)"
349,-0.0001596441991118247,0.0,"(95740, 2078)"
345,0.0002017663552970339,0.0,"(97767, 47269)"
190,1.3280483808802979e-05,0.0,"(58414, 66806)"
343,0.003192038377050538,0.0,"(14566, 96255)"
342,0.00968205010542253,0.0,"(18064, 92969)"
338,0.03252725334501683,0.0,"(18064, 47967)"
336,0.0008594504867991404,0.0,"(88481, 32503)"
246,-1.6121994589418653e-05,0.0,"(80002, 45650)"
330,0.0019918257274954276,0.0,"(26521, 20015)"
365,0.002522482808159643,0.0,"(19793, 29256)"
230,1.175024990610063e-05,0.0,"(7245, 96243)"
229,-0.0002585838499187254,0.0,"(33251, 18123)"
375,0.013668234123815737,0.0,"(19671, 20452)"
376,0.020760897242770887,0.0,"(59413, 23761)"
379,0.009123456186560436,0.0,"(92227, 90835)"
386,0.0003466187514479524,0.0,"(41102, 30597)"
390,0.003915978082155214,0.0,"(29251, 96399)"
392,-0.00016683601622433097,0.0,"(26835, 66520)"
214,3.696209942141704e-05,0.0,"(5256, 33874)"
395,0.0036742841455528197,0.0,"(4785, 91072)"
210,0.00015826895959955567,0.0,"(5529, 23259)"
209,-0.000267341524712833,0.0,"(44215, 56672)"
5,-0.0010063927409660056,0.0,"(80296, 49850)"
203,0.0004977635834694516,0.0,"(37289, 40880)"
199,0.0009149018744880333,0.0,"(30710, 26244)"
192,0.0051226774174155665,0.0,"(32647, 47210)"
143,0.0016358172868887744,0.0,"(86842, 27589)"
9,0.0006623373953480172,0.0,"(52095, 67438)"
38,-1.98201951799315e-05,0.0,"(76533, 39783)"
231,0.0011764874630337818,0.0,"(93690, 16684)"
243,2.2645617469035928e-05,0.0,"(11065, 12950)"
265,0.00012003903206284083,0.0,"(92860, 93982)"
253,0.0006324073623064641,0.0,"(93426, 90673)"
257,0.04626889179503696,0.0,"(21634, 60876)"
239,-0.0008268345580493275,0.0,"(12754, 49941)"
268,-0.00019766047214628268,0.0,"(12237, 48446)"
274,0.00019186186412012418,0.0,"(67523, 52006)"
277,0.007487490456563467,0.0,"(97694, 97736)"
225,0.002179624756650983,0.0,"(76347, 20054)"
224,0.01639103769716274,0.0,"(94748, 58236)"
223,-0.000522560491660079,0.0,"(62349, 1537)"
217,-0.00043372157483795304,0.0,"(67029, 79940)"
287,0.0015148026367476086,0.0,"(22228, 41631)"
205,0.008864590526840771,0.0,"(96477, 90273)"
275,0.030995069492531224,0.0,"(68390, 76035)"
282,0.0017189094557391316,0.0,"(67374, 19350)"
200,0.00019189377439957078,0.0,"(97881, 56814)"
222,0.0015538105115074918,0.0,"(56918, 69438)"
381,0.003648855862300432,0.0,"(68643, 86198)"
378,0.01733575330314993,0.0,"(8895, 59476)"
373,-0.000579270970247403,0.0,"(63773, 793)"
359,-0.0009396769802814675,0.0,"(1532, 18193)"
351,0.014882583806446137,0.0,"(12769, 69129)"
340,0.011885710635916091,0.0,"(85345, 43513)"
333,0.0077614206132838315,0.0,"(81769, 54258)"
295,0.0074753634767362465,0.0,"(28758, 74811)"
225,0.0038331481534107092,0.0,"(94840, 14997)"
327,-0.0003529659852219147,0.0,"(81260, 96582)"
325,0.006369900211958934,0.0,"(33214, 28670)"
321,0.000681426803206403,0.0,"(36341, 36697)"
227,-0.0001391567147566719,0.0,"(85895, 827)"
311,0.0030210236098079657,0.0,"(80072, 65713)"
202,0.013908868987643569,0.0,"(20551, 90569)"
198,0.005599707338709986,0.0,"(81664, 36440)"
131,-0.00018964933244070004,0.0,"(54650, 26632)"
31,0.01765233743168343,0.0,"(80763, 744)"
60,0.03247077323530867,0.0,"(4314, 92562)"
56,0.005992863609916493,0.0,"(39959, 97315)"
49,0.001688099377067237,0.0,"(57304, 15317)"
44,0.00578263369944651,0.0,"(55782, 79153)"
361,1.5234983257728096e-06,0.0,"(2590, 25187)"
33,0.021758505454670507,0.0,"(80934, 75614)"
29,0.022948074434628513,0.0,"(21273, 6047)"
65,0.03614799699114643,0.0,"(80573, 94473)"
26,0.015740569921541325,0.0,"(23901, 7372)"
362,0.0038386371995401958,0.0,"(616, 20274)"
17,0.0003165831636614824,0.0,"(28236, 83448)"
389,0.00019779231493896599,0.0,"(17656, 6556)"
395,0.00024269403941365453,0.0,"(95734, 62698)"
2,0.02469820074103385,0.0,"(1253, 12877)"
349,5.913848830774171e-05,0.0,"(4146, 31443)"
342,0.0024567380235442637,0.0,"(66553, 66673)"
196,0.015604795461769766,0.0,"(3846, 85218)"
183,0.029308939650374344,0.0,"(22560, 74231)"
294,0.0001305920972381469,0.0,"(75555, 11641)"
192,0.04753766333939427,0.0,"(48931, 47956)"
296,0.0009309654003084589,0.0,"(34666, 3809)"
297,0.00014356716289468108,0.0,"(26949, 40836)"
188,0.0011222579010689293,0.0,"(77164, 18918)"
186,0.02971212859389799,0.0,"(2889, 72401)"
174,0.011978642736199918,0.0,"(94806, 46140)"
81,0.006555832608794332,0.0,"(71098, 77768)"
170,0.003015742815729583,0.0,"(91142, 71848)"
141,0.003953669339348098,0.0,"(14090, 87035)"
136,0.0004926267678802276,0.0,"(68395, 39336)"
104,0.007477244223737856,0.0,"(97554, 10380)"
97,0.0011565478773531979,0.0,"(61216, 26763)"
332,0.0001312130602152961,0.0,"(81923, 75647)"
206,0.0012916653128290378,0.0,"(53982, 42691)"
388,0.01778694751486401,0.0,"(77037, 61340)"
392,0.010665275281744907,0.0,"(49854, 1111)"
85,0.0004972408402963979,0.0,"(64703, 60425)"
92,0.0010731382465109518,0.0,"(64349, 28385)"
91,-0.00017074669185979108,0.0,"(18724, 89756)"
73,0.0022303257835231405,0.0,"(99071, 44524)"
74,-9.613406164246663e-05,0.0,"(67071, 18945)"
82,0.0001516056456020709,0.0,"(86239, 23014)"
83,-6.437709664389168e-05,0.0,"(79176, 66210)"
87,0.0006784269354582206,0.0,"(61681, 21517)"
99,0.0002296155129421773,0.0,"(55038, 84942)"
94,0.00022836883736188085,0.0,"(19732, 51467)"
73,3.6877547533537e-05,0.0,"(27607, 22607)"
72,0.00036951697293924335,0.0,"(29915, 27644)"
106,0.00014920287159708723,0.0,"(89538, 83179)"
116,2.6158755785044008e-05,0.0,"(72815, 47459)"
120,0.00024764946653918485,0.0,"(82010, 80752)"
67,1.608668844207961e-05,0.0,"(44247, 96526)"
100,0.002282747604475055,0.0,"(13541, 18052)"
398,-0.0003825538152369412,0.0,"(11903, 67400)"
19,0.0004004571422404346,0.0,"(77674, 74858)"
130,0.00046659565131312863,0.0,"(52592, 41226)"
16,0.0007693801486286511,0.0,"(58585, 39124)"
127,-0.0005243130597434864,0.0,"(62600, 14393)"
125,-0.0002790004184092809,0.0,"(92922, 82671)"
123,-0.0002505999197582043,0.0,"(24645, 7195)"
122,0.001068218348804717,0.0,"(24513, 59079)"
120,0.0013468343390220516,0.0,"(86236, 71657)"
59,6.212102240507611e-05,0.0,"(4253, 30681)"
118,0.0002699206766852147,0.0,"(56042, 66766)"
117,3.8242362942364494e-05,0.0,"(40183, 13698)"
